kinopoiskId,imdbId,posterUrl,posterUrlPreview,coverUrl,logoUrl,ratingImdb,webUrl,year,filmLength,slogan,description,shortDescription,editorAnnotation,isTicketsAvailable,productionStatus,type,ratingMpaa,ratingAgeLimits,countries,genres,startYear,endYear,serial,shortFilm,completed,lastSync,name
2715,tt0074608,https://kinopoiskapiunofficial.tech/images/posters/kp/2715.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2715.jpg,,,5.4,https://www.kinopoisk.ru/film/2715/,1976,111,All the Digby-Hill-Chestnut gang need is two breaks... out of jail... into a safe.,"Два провинциальных актёра, Гарри Дайби и Уолтер Хилл, приезжают в Нью-Йорк попытать счастья, устраивают представление с надувательством и по глупости оказываются за решёткой, где знакомятся с матёрым «медвежатником», имеющим на счету не один выпотрошенный крупный банк, Адамом Уорсом. Ворс как раз задумывает очередное ограбление века. Узнав об этом, Гарри и Уолтер не придумывают ничего лучше, как опередить его, воспользовавшись его же планом. К охотникам за удачей присоединяется Лисса Чеснат, репортерша из газеты, также узнавшая о дерзком замысле во время посещения тюрьмы.",,,False,,FILM,pg,,[{'country': 'США'}],"['криминал', 'комедия']",,,False,False,False,2022-09-01T05:50:14.318171,Гарри и Уолтер следуют в Нью-Йорк
2716,tt0073092,https://kinopoiskapiunofficial.tech/images/posters/kp/2716.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2716.jpg,,,7.2,https://www.kinopoisk.ru/film/2716/,1975,93,"New Orleans, 1933. In those days words didn't say much.","«Великая депрессия» 30-х годов 20-го века. Странствуя в поисках заработка по Америке, Чейни забрел в Новый Орлеан. Он предложил себя Спиди, одному из «менеджеров», в качестве уличного бойца для участия в незаконных поединках. Победа за победой приносили деньги и известность в этом подпольном бизнесе. Чейни познакомился с Люси, мечтающей о самостоятельном заработке, но «работа» Чейни, который был уже далеко не молод, не обещала стабильности в совместной жизни.",,,False,,FILM,pg,age16,[{'country': 'США'}],"['драма', 'криминал', 'спорт']",,,False,False,False,2022-09-07T17:15:06.322537,Тяжелые времена
2717,tt0266697,https://kinopoiskapiunofficial.tech/images/posters/kp/2717.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2717.jpg,https://avatars.mds.yandex.net/get-ott/223007/2a0000016224ee88f458810605561bbe7a2d/orig,https://avatars.mds.yandex.net/get-ott/2385704/2a0000016fc34960ad93f63ad1fd539a7b4e/orig,8.2,https://www.kinopoisk.ru/film/2717/,2003,111,И пришла невеста,"В беременную наемную убийцу по кличке Черная Мамба во время бракосочетания стреляет человек по имени Билл. Пуля в голове жертвы, кровь на подвенечном платье, темнота... Но голова у Черной Мамбы оказалась крепкой. 

Пролежав четыре года в коме, Невеста приходит в себя. Она горит желанием найти тех, кто ее предал. Теперь только безжалостная месть успокоит сердце Черной Мамбы, и она начинает убивать поочередно всех членов банды Билла, оставляя главаря напоследок.",Наемная убийца жестоко мстит бывшим подельникам. Жестокий боевик Квентина Тарантино — с анимацией и отсылками,,False,,FILM,r,age18,"[{'country': 'США'}, {'country': 'Япония'}]","['триллер', 'драма', 'криминал', 'боевик']",,,False,False,False,2022-09-07T16:34:28.016826,Убить Билла
2718,tt0356764,https://kinopoiskapiunofficial.tech/images/posters/kp/2718.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2718.jpg,,,4.2,https://www.kinopoisk.ru/film/2718/,2003,86,Sometimes the best hitman is a woman.,"Си Джей Марч - очаровательная женщина. Но у нее не женская работа. Си Джей - убийца по контракту. Уже много лет она выполняет заказы для своего босса, наркодилера Вернона Крэя. И оба были весьма довольны союзом. Си Джей получала хорошие деньги, в то время как Вернон мог не беспокоиться о результате ее работы - эта девушка знает свое дело. Впрочем, рано или поздно, все уходят на заслуженный отдых и Си Джей решила выполнить последний контракт, после чего уйти из «кровавого» бизнеса. 

Задание было довольно стандартным - в очередной раз какой-то наглец решил, что может провести Вернона и присвоил себе большую партию наркотиков. Однако впервые Марч не может справиться с работой - внезапно она узнает, что беременна. Теперь ей трудно нажать на курок, но предстоит тяжелый выбор: либо убить, либо отступить, рискуя не только своей жизнью...",,,False,,FILM,r,age18,[{'country': 'США'}],"['драма', 'криминал', 'боевик']",,,False,False,False,2022-09-01T06:27:32.659937,Последний контракт
2719,tt0322659,https://kinopoiskapiunofficial.tech/images/posters/kp/2719.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2719.jpg,,,6.2,https://www.kinopoisk.ru/film/2719/,2003,103,,"1955 год, небольшой городок штата Монтана, Нортфорк. Местный священник берет под свою опеку 9-летнего умирающего мальчика сироту Ирвина, который очень надеется найти новую семью, и в его мечтах это были странные люди, которых он называл ангелами. Странные видения и мечты Ирвина, навеянные жаром, отвлекают внимание горожан даже от строительства новой дамбы на реке, которая затопит их город и вынудит переселиться из родных мест.",,,False,,FILM,pg13,,[{'country': 'США'}],"['драма', 'фэнтези']",,,False,False,False,2022-09-05T21:10:32.360165,Нортфорк
2720,,https://kinopoiskapiunofficial.tech/images/posters/kp/2720.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2720.jpg,,,4.4,https://www.kinopoisk.ru/film/2720/,2002,99,,,,,False,,FILM,,,[{'country': 'Турция'}],[],,,False,False,False,2022-09-10T10:04:06.519632,Банк
2722,tt0261755,https://kinopoiskapiunofficial.tech/images/posters/kp/2722.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2722.jpg,,,5.5,https://www.kinopoisk.ru/film/2722/,2001,97,,,,,False,,FILM,r,,[{'country': 'США'}],"['драма', 'комедия']",,,False,False,False,2022-09-10T03:42:17.566265,Джекпот
2723,tt0186202,https://kinopoiskapiunofficial.tech/images/posters/kp/2723.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2723.jpg,,,5.5,https://www.kinopoisk.ru/film/2723/,2001,105,Think of it as a freight train with horns.,"Добро пожаловать в смертельно опасный мир буллрайдинга — самой эффектной и безумной разновидности родео, в которой смельчак, претендующий на славу, должен 8 секунд удержаться на спине бешено скачущего быка с острейшими рогами!

Братья Бракстоны — профи в этом виде спорта и горой стоятдруг за друга как на арене, так и вне ее. Однако происходит непоправимое: Эли влюбляется в девушку брата — и никакие узы крови, кажется, не выдержат этого тяжкого испытания. Хуже всего, это происходит в тот момент, когда без помощи Хэнкса Эли может простопогибнуть.

Ведь он должен оседлать свирепого быка Запату – монстра, укротить которого не мог еще ни один человек…",,,False,,FILM,pg13,age16,[{'country': 'США'}],"['драма', 'мелодрама', 'вестерн']",,,False,False,False,2022-09-08T02:53:00.81406,Огненный ринг
2724,tt0217355,https://kinopoiskapiunofficial.tech/images/posters/kp/2724.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2724.jpg,,,5.7,https://www.kinopoisk.ru/film/2724/,2000,123,Dancing nude for a living can really suck,"Закулисные будни пяти стриптизерок американского клуба однообразными не назовешь. Сексапильные соблазнительницы во время ночной смены, днем они живут обычными заботами, мечтая выбраться на «светлый путь», чтобы не скурвиться.

У каждой из них свой шанс: Жасмин пишет стихи, в Ангел неистребим материнский инстинкт, Джо внезапно узнает, что беременна... А рядом, в мотеле, затаился киллер с охотничьим нюхом Машкова, который влюбился в одну из красоток...",,,False,,FILM,r,age18,[{'country': 'США'}],"['драма', 'детектив']",,,False,False,False,2022-09-08T02:59:41.282337,Танцы в «Голубой игуане»
2725,tt0191915,https://kinopoiskapiunofficial.tech/images/posters/kp/2725.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2725.jpg,,,5.2,https://www.kinopoisk.ru/film/2725/,2000,100,It's not a game.,"Иногда материнская любовь не знает границ. Молодая семейная пара, Энн и Джек, несколько лет безуспешно пытаются стать родителями. У Хелен и Фрэнка та же проблема, но они выбирают другой путь ее решения.

Похитив Энн и инсценировав ее смерть, они надеются, что она выносит их ребенка, а затем от нее можно будет избавиться. Но когда из трех родителей двое стоят на грани безумия, материнство оборачивается не рождением, а смертью...",,,False,,FILM,r,age18,[{'country': 'Канада'}],"['триллер', 'драма', 'криминал']",,,False,False,False,2022-08-10T16:07:38.992939,Цепь
2726,tt0144688,https://kinopoiskapiunofficial.tech/images/posters/kp/2726.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2726.jpg,,,5.5,https://www.kinopoisk.ru/film/2726/,1999,93,,"1985 год. 17-летняя Келли живет со своим странным отцом в прибрежной коммуне, которая навсегда осталась в «эпохе хиппи». Упрямая и самостоятельная Келли не знает, кто ее мать, а отец отказывается говорить о ней. Однажды Келли замечает загадочную девушку и начинает следить за ней.

Вскоре вольная художница Сабина становится для юной мечтательницы воплощением ее матери и всех ее грез. Она хочет во всем подражать Сабине, но знает ли она, какие неожиданности уготовил ей чужой мир и чужие страсти?",,,False,,FILM,r,age16,[{'country': 'США'}],['драма'],,,False,False,False,2022-09-02T07:39:14.314332,Полевые цветы
2727,tt0120764,https://kinopoiskapiunofficial.tech/images/posters/kp/2727.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2727.jpg,https://avatars.mds.yandex.net/get-ott/374297/2a0000016939cfed2f9eee92b7e31ec2b59e/orig,,5.0,https://www.kinopoisk.ru/film/2727/,1999,94,Невыносим и неотразим...,"Веселые приключения начались в тот день, когда честолюбивый репортер Тим О`Хара наткнулся на марсианина, который только что совершил вынужденную посадку на землю. Поняв, что в его руки попал самый сенсационный материал за всю историю человечества, Тим замышляет разоблачить марсианина, принявшего человеческий облик под именем «дяди Мартина».

Однако невероятные проделки «дядюшки» неизменно срывают планы Тима, и тогда он принимает решение помочь изобретательному инопланетянину вернуться домой. Но сделать это не так - то просто: электронный ускоритель звездолета сломан, а власти вот - вот схватят Мартина. Успеет ли корабль взлететь вовремя?",Амбициозный журналист встречает пришельца в облике человека. Семейная комедия с Кристофером Ллойдом,,False,,FILM,pg,age0,[{'country': 'США'}],"['фантастика', 'комедия', 'семейный']",,,False,False,False,2022-09-01T06:06:55.569075,Мой любимый марсианин
2728,tt0155197,https://kinopoiskapiunofficial.tech/images/posters/kp/2728.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2728.jpg,,,5.9,https://www.kinopoisk.ru/film/2728/,1999,105,Every dream has a price,"15-летний Джонни мечтает о карьере профессионального автогонщика. Сбежав из дома, он направляется в город Шарлотт в Северной Каролине, где находится знаменитый автодром.

Но, потеряв по дороге все свои деньги и вещи, надолго застревает в Лас-Вегасе. С помощью новых друзей – Эрика и Стивена, бывшей проститутки Вероники и знойной красотки Вильмы Джонни осваивает нелегкую науку выживания. Но обучение  обойдется ему намного дороже, чем он предполагал.",,,False,,FILM,r,age12,"[{'country': 'США'}, {'country': 'Израиль'}]","['драма', 'криминал', 'мелодрама']",,,False,False,False,2022-09-01T02:53:36.149451,В погоне за мечтой
2729,tt0132213,https://kinopoiskapiunofficial.tech/images/posters/kp/2729.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2729.jpg,,,5.6,https://www.kinopoisk.ru/film/2729/,1998,82,A romantic comedy for the romantically challenged.,"Какие только головокружительные, обескураживающие и вызывающие сострадание истории не рассказывают друг другу люди, лишь бы только выпутаться из щекотливой ситуации. Но стоит лишь одному неосторожному честному слову сорваться с языка, как настает момент истины.

Можно ли жить честно и всегда говорить только правду? Во что превращается эта жизнь в комедию или трагедию?",,,False,,FILM,r,age16,[{'country': 'США'}],"['мелодрама', 'комедия']",,,False,False,False,2022-09-09T17:48:34.379752,Хочешь жить — умей вертеться
2730,,https://kinopoiskapiunofficial.tech/images/posters/kp/2730.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2730.jpg,,,5.7,https://www.kinopoisk.ru/film/2730/,1997,109,Мракобес требует своего,"Преуспевающий адвокат Рик Магрудер недавно развелся с женой. В его активе - успешная карьера, безупречная репутация. На одной из вечеринок он знакомится с привлекательной официанткой Мэллори Досс. Рик не догадывался, к чему приведет встреча с этой женщиной. Потакая ее желаниям, он запутывается в паутине лжи, и это приводит к страшным последствиям.",,,False,,FILM,r,age16,[{'country': 'США'}],"['триллер', 'криминал', 'детектив']",,,False,False,False,2022-09-09T18:51:47.850096,Леший
2732,tt0119987,https://kinopoiskapiunofficial.tech/images/posters/kp/2732.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2732.jpg,,,6.0,https://www.kinopoisk.ru/film/2732/,1997,105,What you see isn't always what you get,"Джо и Мэри живут вместе вот уже шесть лет. Иногда подумывают о том, не завести ли им ребенка. Иногда - о том, не поменять ли им место жительства. Все их планы спотыкаются о финансовые проблемы: Джо, с его неудавшейся актерской карьерой, работает официантом, но строит грандиозные воздушные замки, едва речь заходит о перспективах получить какую-либо значительную роль.

 Их маленькую семью кормит Мэри, гример-визажист у модного фотографа. Наконец, Джо решает снизойти до первого же предложения, которое будет ему сделано, и идет сниматься в видеоклипе Мадонны где-то на десятом плане. В то же время работающий рядом с Джо его лучший друг Боб получает главную роль в популярном телесериале...",,,False,,FILM,r,age16,[{'country': 'США'}],"['драма', 'мелодрама', 'комедия']",,,False,False,False,2022-09-07T22:55:33.395351,Настоящая блондинка
2733,tt0116828,https://kinopoiskapiunofficial.tech/images/posters/kp/2733.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2733.jpg,,,5.4,https://www.kinopoisk.ru/film/2733/,1996,96,,"Босс мафии Сэл получает деньги с производства и продажи порнофильмов. Режиссер фильмов Джой мечтает снимать «нормальное кино».

Шестерка из банды Сэла - Фрэнки решает убить босса, чтобы открыть дорогу Джою и вытащить из пасти порока актрису-наркоманку Маргарет.",,,False,,FILM,r,age16,[{'country': 'США'}],"['драма', 'криминал', 'мелодрама', 'комедия']",,,False,False,False,2022-09-01T07:17:16.518209,Последние дни Френки по прозвищу «Муха»
2734,tt0113228,https://kinopoiskapiunofficial.tech/images/posters/kp/2734.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2734.jpg,,,6.6,https://www.kinopoisk.ru/film/2734/,1995,101,Still Yelling. Still Fighting. Still Ready For Love.,"Лето пришло в городок Вадасу в Миннесоте и все растаяло. Растаял лед на реке, растаяла даже многолетняя воина между соседями Джоном Густафсоном и Максом Голдманом. После того, как Джон женился на Ариэль, Макс остался один. Пока в городке не появилась жизнерадостная особа.

Она собирается превратить их любимый магазинчик, где они всю жизнь покупали всякие наживки и приманки для рыбной ловли, в итальянский ресторан. Приятели объявили ей войну и начали планомерную кампанию всяческих интриг и сплетен, которые быстро охватили весь городок.

Но они не учли характера Марии, которая вовсе не собирается сдаваться без боя и готовит сокрушительное «контрнаступление».",,,False,,FILM,pg13,age12,[{'country': 'США'}],"['мелодрама', 'комедия']",,,False,False,False,2022-09-02T04:49:41.481055,Старые ворчуны разбушевались
2735,tt0114666,https://kinopoiskapiunofficial.tech/images/posters/kp/2735.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2735.jpg,,,5.0,https://www.kinopoisk.ru/film/2735/,1995,99,Janie's been adopted by the perfect couple.  With their help she can find a new life.  If her real parents don't find her first.,"У Джона Незервуда и его жены Лин есть маленькая дочка Джени. Родители разыскиваются за убийство двух человек при ограблении, а Джени отправили на удочерение.

Вскоре её удочеряют плотник Рассел Клифтон из южной Калифорнии и его жена Дана. Они и не подозревают, какой опасности себя подвергают. Ведь Джон и Лин будут искать свою дочь и плохо тому, кто окажется у них на пути.

Выяснив, что Джени удочерена Клиффтонами, бандиты решили убить их и забрать девочку. Но они никак не ожидали, что Рассел и Дана окажут им такое сопротивление.",,,False,,FILM,r,,[{'country': 'США'}],"['триллер', 'драма', 'криминал']",,,False,False,False,2022-09-01T00:30:28.309767,Неразрывная связь
2736,tt0110366,https://kinopoiskapiunofficial.tech/images/posters/kp/2736.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2736.jpg,,,6.3,https://www.kinopoisk.ru/film/2736/,1994,82,Mischief loves company!,"Большинство героев этой картины – дети. Мальчики организовали свой клуб настоящих мужчин-женоненавистников. Поэтому любой, кто встречается с девочкой, в их глазах – преступник, предатель и негодяй.

Они очень сурово обошлись с одним из членов своего клуба только потому, что тот ходил к девочке на свидания. Девочки, в свою очередь, ничего хорошего в мальчиках тоже найти не могут и предают их суровому осуждению.",,,False,,FILM,pg,age0,[{'country': 'США'}],"['мелодрама', 'комедия', 'семейный']",,,False,False,False,2022-09-08T01:26:32.817977,Маленькие негодяи
2737,tt0107050,https://kinopoiskapiunofficial.tech/images/posters/kp/2737.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2737.jpg,,,7.0,https://www.kinopoisk.ru/film/2737/,1993,103,A fifty-year fight.,"Ближайшие соседи Джон Густафсон и Макс Голдман — старые ворчуны. А так как их роли исполняют Джек Леммон и Уолтер Мэттау, то они еще и препотешные старые ворчуны.

Веселая и трогательная история об этих самых ворчунах, давняя вражда которых превратилась в тотальное состязание за благосклонность симпатичной, недавно приехавшей в их края вдовушки.",,,False,,FILM,pg13,age12,[{'country': 'США'}],"['драма', 'мелодрама', 'комедия']",,,False,False,False,2022-09-09T16:59:49.000706,Старые ворчуны
2738,tt0104850,https://kinopoiskapiunofficial.tech/images/posters/kp/2738.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2738.jpg,,,6.0,https://www.kinopoisk.ru/film/2738/,1992,99,An adventure like you've never seen,"В результате взрыва в научной лаборатории главный герой фильма становится невидимым. Это переворачивает всю его жизнь; циничные сотрудники ЦРУ начинают охоту на него, однако с помощью очаровательной подружки ему удается выйти победителем из схватки с негодяями.",,,False,,FILM,pg13,age12,"[{'country': 'США'}, {'country': 'Франция'}]","['триллер', 'мелодрама', 'фантастика', 'комедия']",,,False,False,False,2022-09-08T01:06:09.684474,Исповедь невидимки
2739,tt0101373,https://kinopoiskapiunofficial.tech/images/posters/kp/2739.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2739.jpg,,,6.8,https://www.kinopoisk.ru/film/2739/,1991,189,"An adventure beyond the limits of civilization, faith and passion.","В первозданных джунглях Амазонки, на земле индейского племени Ниаруна обнаружены месторождения золота. И вот группа американцев, разных по своему характеру и положению, отправляется в эти края.

Здесь и миссионеры, собирающиеся обратить дикарей племени в христианство, и публика поопаснее, наемники, в чью задачу входит согнать индейцев с их земли, где нашли золото.

И совершенно неважно, с какими намерениями они пришли - самыми благими или, наоборот, бесчестными, - важно, что их приход в любом случае грозит индейцам катастрофой.",,,False,,FILM,r,age16,"[{'country': 'США'}, {'country': 'Бразилия'}]","['драма', 'мелодрама']",,,False,False,False,2022-09-08T03:47:18.92504,Игры в полях Господних
2740,tt0097123,https://kinopoiskapiunofficial.tech/images/posters/kp/2740.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2740.jpg,,,7.8,https://www.kinopoisk.ru/film/2740/,1989,100,A film about humanity.,"Преуспевающий доктор Розенталь должен быть доволен жизнью. У него есть большой и красивый дом, любящая жена, дети и много друзей. Но наслаждаться размеренным существованием ему мешает бывшая любовница Долорес, с которой он провел несколько чудесных месяцев. Она почему-то решила, что он собирался оставить жену и жениться на ней.

Когда же ей стало ясно, что этого не произойдет, она поступает так, как, возможно, поступила бы любая другая женщина - письма и звонки, грозящие крахом семейному счастью и душевному благополучию. Понимая, что должны быть приняты эффективные меры, доктор обращается за помощью к своему брату - мафиози, который знает, как решить проблему.",,,False,,FILM,pg13,age12,[{'country': 'США'}],"['драма', 'мелодрама', 'комедия']",,,False,False,False,2022-09-01T05:25:56.417604,Преступления и проступки
2741,tt0095304,https://kinopoiskapiunofficial.tech/images/posters/kp/2741.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2741.jpg,,,5.7,https://www.kinopoisk.ru/film/2741/,1988,99,He's an American. She's a ghost. Vacation romances are always a hassle,"Питер Планкетт, владелец старинного ирландского замка, оказался на грани банкротства. Со дня на день его родовое гнездо заберут за долги, и бедолага Планкетт собирается покончить с собой. Решение проблем обнаруживается неожиданно: Планкетт решает сделать из замка отель, куда он будет приглашать богатых американских туристов, одержимых привидениями и духами. Но в тот момент, когда персонал Планкетта идеально отрепетировал «сверхъестественное» шоу для заокеанских любителей готики, оказывается, что в замке обитают самые что ни на есть настоящие призраки!",,,False,,FILM,pg13,age12,"[{'country': 'США'}, {'country': 'Великобритания'}, {'country': 'Ирландия'}]","['фэнтези', 'комедия']",,,False,False,False,2022-09-07T16:43:32.032356,Бодрость духов
2742,tt0094291,https://kinopoiskapiunofficial.tech/images/posters/kp/2742.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2742.jpg,https://avatars.mds.yandex.net/get-ott/1531675/2a0000017d29f7269c7d3c6177bcb45ddde7/orig,https://avatars.mds.yandex.net/get-ott/1531675/2a0000017d29f73abe955cbc1c7e81222d1b/orig,7.3,https://www.kinopoisk.ru/film/2742/,1987,120,Every dream has a price,"Бад Фокс, молодой и предельно амбициозный брокер, живет в сердце мира, где у всего, что угодно, есть своя цена, все можно купить и продать. Он твердо намерен достичь вершин, стать лучшим. Стремясь получить поддержку, он добивается знакомства со старым хищником Гордоном Гекко, и тот открывает ему тайны мастерства - нужно забыть обо всем, кроме главного закона: «Жадность - это хорошо!»",Честолюбивый брокер делает выбор между успехом и совестью. Кассовая драма с Чарли Шином и Майклом Дугласом,,False,,FILM,r,age16,[{'country': 'США'}],"['драма', 'криминал']",,,False,False,False,2022-09-11T18:05:52.002731,Уолл-стрит
2743,tt0093886,https://kinopoiskapiunofficial.tech/images/posters/kp/2743.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2743.jpg,https://avatars.mds.yandex.net/get-ott/1534341/2a000001712be7238c08f4f98d2c4b51ef3a/orig,,6.6,https://www.kinopoisk.ru/film/2743/,1987,107,"Roxanne dreamed of a handsome, intelligent, romantic man. C.D. Bales is two out of three... but looks aren't everything!","Судьба довольно жестоко подшутила над пожарным Си Ди Бэйлзом, наградив его вдобавок к большой душе непомерно большим... носом! Все в городке его уважают, но из-за одиозной внешности у него совсем не клеится с женщинами. А ведь сердцу не прикажешь! И когда в городке появляется романтичная и добрая красавица Роксана, герой безнадежно влюбляется в эту прелестную чудачку.

Вот только какие у него шансы? - ведь вниманием Роксаны уже завладел местный мачо Крис, подчиненный Бэйлза. Правда, выдающееся косноязычие и неотесанность Криса не дают герою шанс признаться в своих чувствах: Бэйлз,поэт в душе, соглашается тайно вместо него писать Роксане любовные послания. Но когда-нибудь все тайное станет явным...",Остроумный пожарный решает помочь коллеге в сердечных делах. Стив Мартин в экранизации «Сирано де Бержерака»,,False,,FILM,pg,age16,[{'country': 'США'}],"['мелодрама', 'комедия']",,,False,False,False,2022-08-31T23:07:18.819723,Роксана
2744,tt0091396,https://kinopoiskapiunofficial.tech/images/posters/kp/2744.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2744.jpg,,,6.0,https://www.kinopoisk.ru/film/2744/,1986,116,Tom Logan has a law partner who put a dog on the witness stand. A client who can't enter a room without a crime being committed. And a case that could turn out to be the murder of the year. His.,"Действие фильма вращается вокруг Челси Дердон, дочери известного художника. В восьмилетнем возрасте она стала свидетельницей ужасного зрелища. в огне пожара сгорел ее отец и его картины. Двадцать лет спустя Челси арестовывают за то, что она выкрала картину своего отца у торговца произведениями искусства.

Челси уверена, что это не единственная картина, которая избежала огня. Ее цель - собрать уцелевшие произведения, которые принадлежат ей по праву, как наследнице. Однако благородная цель не оправдывает средства. Челси обвинена в краже; обвинение в суде будет поддерживать неподкупный окружной прокурор Том Логон.

Челси уверена, если бы прокурор Логон узнал все факты, стоящие за этим делом, он проявил бы к ней снисходительность. Логон оказывается более черствым, чем ожидала Челси, однако, когда она появляется на пороге его дома, прокурор позволяет обвиняемой соблазнить себя. Но в ночь, которую они проводят вместе, совершается убийство арт-дилера. Главной подозреваемой становится Челси Дердон.

Бывший неумолимый обвинитель теперь становится защитником дочери художника в суде вместе с адвокатом Лаурой Келли. Выстраивая совместную защиту, они открывают шокирующие факты, связанные с торговлей произведениями искусства, и влюбляются друг в друга.",,,False,,FILM,pg,,[{'country': 'США'}],"['криминал', 'мелодрама', 'комедия']",,,False,False,False,2022-09-01T05:26:43.456147,Орлы юриспруденции
2745,tt0090848,https://kinopoiskapiunofficial.tech/images/posters/kp/2745.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2745.jpg,,,5.4,https://www.kinopoisk.ru/film/2745/,1986,98,"At The Dawn Of Mankind, A Woman Led The Way.","История столкновения двух уровней развития: Кроманьонцев и Неандертальцев. Девушка Аила остается в живых после стихийного бедствия, но все ее племя погибает. Она вынуждена поселиться с другим племенем, жизнь в котором сильно отличается от того, к чему она привыкла.",,,False,,FILM,r,age12,"[{'country': 'США'}, {'country': 'Канада'}]","['драма', 'приключения', 'фэнтези']",,,False,False,False,2022-08-12T03:30:30.436024,Клан Пещерного Медведя
2746,tt0087932,https://kinopoiskapiunofficial.tech/images/posters/kp/2746.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2746.jpg,,,6.6,https://www.kinopoisk.ru/film/2746/,1984,121,Charlie and Paulie. Two dreamers fighting to get lucky.,"Поли и Чарли были друзьями детства. Чарли не раз вытаскивал своего приятеля из всяческих дерьмовых историй, и не случайно однажды именно он решил организовать ограбление одной частной фирмы, чтобы доказать Чарли наличие у себя кое-каких способностей. Поли умолчал об одном — о том, что избранная им фирма служила лишь ширмой-прикрытием для махинаций местного мафиози «Постельного Клопа» Эдди...",,,False,,FILM,r,age16,[{'country': 'США'}],"['драма', 'криминал', 'боевик', 'комедия']",,,False,False,False,2022-09-08T01:32:32.165708,Папа Гринвич-Виллидж
2747,tt0088161,https://kinopoiskapiunofficial.tech/images/posters/kp/2747.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2747.jpg,https://avatars.mds.yandex.net/get-ott/374297/2a00000181961ec3ad7ea5feb40441f10f5e/orig,https://avatars.mds.yandex.net/get-ott/200035/2a000001788c35b61a8ee4108414bdc866e1/orig,6.3,https://www.kinopoisk.ru/film/2747/,1984,105,"Two days ago, this girl showed up naked at the Statue of Liberty. For Allen Bauer, it was love at first sight. Now, everyone is chasing her... trying to prove she's a mermaid. From the first laugh you'll be hooked.","Любовь внезапна, неожиданна, неизбежна... Она вспыхивает, как пламя, но эту искорку нужно уметь сохранить. Особенно, когда твоя любимая так выделяется из окружающих. У нее чуткая, ранимая душа, небесной красоты глаза, густые светлые волосы, она - идеал, за одним маленьким исключением: она - русалка.

Влюбленным предстоит много приключений, много трудностей и преград, и только настоящее чувство позволит им, несмотря на прихоти судьбы, остаться вместе. Ведь ласковое лазурное море скроет их от врагов.","Аллен влюбляется в девушку, не подозревая, что она русалка. Сказочный ромком с Томом Хэнксом и Дэрил Ханной",,False,,FILM,pg,age16,[{'country': 'США'}],"['мелодрама', 'фэнтези', 'комедия']",,,False,False,False,2022-09-01T05:35:27.531893,Всплеск
